row_id,energy
102176,1645.2078857421875
102177,1710.203857421875
102178,1778.4716796875
102179,1852.8984375
102180,1945.2423095703125
102181,1984.8653564453125
102182,2076.678955078125
102183,2094.06640625
102184,2097.780029296875
102185,2128.91748046875
102186,2151.666259765625
102187,2173.476806640625
102188,2159.28369140625
102189,2105.171142578125
102190,2117.001220703125
102191,2118.896728515625
102192,1964.5303955078125
102193,1823.9447021484375
102194,1725.70703125
102195,1653.344970703125
102196,1636.080810546875
102197,1590.5123291015625
102198,1568.8753662109375
102199,1575.9171142578125
102200,1599.738525390625
102201,1619.0263671875
102202,1666.4130859375
102203,1794.099365234375
102204,1892.6082763671875
102205,1963.96240234375
102206,2083.204345703125
102207,2085.567138671875
102208,2113.149169921875
102209,2134.241455078125
102210,2121.726318359375
102211,2110.495849609375
102212,2087.81591796875
102213,2048.72216796875
102214,2078.08935546875
102215,2075.7783203125
102216,1968.3189697265625
102217,1849.2347412109375
102218,1771.3079833984375
102219,1737.0576171875
102220,1697.5616455078125
102221,1689.1160888671875
102222,1694.536865234375
102223,1731.4344482421875
102224,1867.0301513671875
102225,1933.1739501953125
102226,2009.242919921875
102227,2076.51318359375
102228,2159.561767578125
102229,2233.71826171875
102230,2302.57763671875
102231,2326.066162109375
102232,2312.77685546875
102233,2310.792724609375
102234,2321.044921875
102235,2327.29931640625
102236,2318.023681640625
102237,2291.7099609375
102238,2288.197265625
102239,2314.526611328125
102240,2146.65673828125
102241,1975.309814453125
102242,1850.44921875
102243,1773.196044921875
102244,1693.408447265625
102245,1650.678955078125
102246,1663.1326904296875
102247,1744.9444580078125
102248,1896.022216796875
102249,1959.5382080078125
102250,2104.41259765625
102251,2188.263671875
102252,2337.930419921875
102253,2377.651123046875
102254,2432.450439453125
102255,2458.300537109375
102256,2504.98583984375
102257,2531.223876953125
102258,2535.11669921875
102259,2528.9248046875
102260,2504.150146484375
102261,2477.288330078125
102262,2468.803955078125
102263,2460.25732421875
102264,2268.028076171875
102265,2050.792236328125
102266,1929.004638671875
102267,1837.91748046875
102268,1748.29833984375
102269,1712.375
102270,1739.81103515625
102271,1841.6700439453125
102272,1981.21044921875
102273,2074.512451171875
102274,2182.451416015625
102275,2258.266357421875
102276,2366.3232421875
102277,2457.7314453125
102278,2543.18115234375
102279,2569.826171875
102280,2569.826171875
102281,2598.46923828125
102282,2636.527587890625
102283,2624.184814453125
102284,2588.231689453125
102285,2524.822509765625
102286,2488.83447265625
102287,2483.8583984375
102288,2343.586181640625
102289,2077.555419921875
102290,1938.283935546875
102291,1846.9549560546875
102292,1744.2156982421875
102293,1699.3309326171875
102294,1706.3048095703125
102295,1811.9609375
102296,1933.0772705078125
102297,2035.832275390625
102298,2147.521240234375
102299,2262.074462890625
102300,2370.196044921875
102301,2441.7392578125
102302,2528.63134765625
102303,2572.279052734375
102304,2594.4384765625
102305,2594.4384765625
102306,2575.183837890625
102307,2570.111083984375
102308,2540.71435546875
102309,2498.064697265625
102310,2476.25390625
102311,2469.094970703125
102312,2332.133544921875
102313,2113.31201171875
102314,1969.590576171875
102315,1867.704345703125
102316,1765.537109375
102317,1729.169189453125
102318,1740.43115234375
102319,1805.130615234375
102320,1939.8790283203125
102321,2018.4208984375
102322,2173.82763671875
102323,2250.556640625
102324,2314.29931640625
102325,2405.118896484375
102326,2434.2998046875
102327,2472.914306640625
102328,2489.751708984375
102329,2499.0478515625
102330,2505.14794921875
102331,2475.96484375
102332,2451.134033203125
102333,2415.5693359375
102334,2372.906494140625
102335,2341.945068359375
102336,2274.593505859375
102337,2083.6357421875
102338,1924.6666259765625
102339,1791.8486328125
102340,1691.2664794921875
102341,1645.7498779296875
102342,1611.4427490234375
102343,1669.8624267578125
102344,1702.6119384765625
102345,1793.779541015625
102346,1914.0894775390625
102347,1999.4466552734375
102348,2053.8896484375
102349,2107.33056640625
102350,2140.7080078125
102351,2151.5849609375
102352,2153.5068359375
102353,2140.167724609375
102354,2145.249267578125
102355,2142.80859375
102356,2099.9140625
102357,2081.153564453125
102358,2078.666015625
102359,2076.968505859375
102360,2026.706298828125
102361,1799.531982421875
102362,1699.909423828125
102363,1620.6943359375
102364,1534.15869140625
102365,1515.7919921875
102366,1499.9783935546875
102367,1593.988037109375
102368,1625.759033203125
102369,1746.056396484375
102370,1803.39990234375
102371,1852.683837890625
102372,1906.5936279296875
102373,1967.9580078125
102374,2015.125732421875
102375,2006.73388671875
102376,2010.425048828125
102377,2022.90673828125
102378,2069.831787109375
102379,2106.897705078125
102380,2102.55078125
102381,2101.329833984375
102382,2079.760986328125
102383,2106.857177734375
102384,2000.751220703125
102385,1888.7578125
102386,1793.6768798828125
102387,1696.844482421875
102388,1616.5804443359375
102389,1614.01708984375
102390,1627.6812744140625
102391,1702.2457275390625
102392,1842.5283203125
102393,1975.0955810546875
102394,2062.0283203125
102395,2122.7373046875
102396,2216.240966796875
102397,2278.126708984375
102398,2323.12353515625
102399,2372.2255859375
102400,2400.819580078125
102401,2393.978515625
102402,2427.518310546875
102403,2432.280029296875
102404,2428.026611328125
102405,2395.945068359375
102406,2393.314208984375
102407,2394.959228515625
102408,2213.42138671875
102409,1993.38525390625
102410,1876.109619140625
102411,1740.818115234375
102412,1688.0406494140625
102413,1669.4798583984375
102414,1682.9700927734375
102415,1739.228271484375
102416,1882.3406982421875
102417,1990.4610595703125
102418,2095.939453125
102419,2257.192626953125
102420,2352.044921875
102421,2444.043701171875
102422,2520.109130859375
102423,2577.649658203125
102424,2617.5087890625
102425,2617.5087890625
102426,2624.6962890625
102427,2606.349365234375
102428,2601.978759765625
102429,2533.542724609375
102430,2519.622314453125
102431,2509.646484375
102432,2338.005615234375
102433,2071.63623046875
102434,1940.7449951171875
102435,1842.79345703125
102436,1729.0977783203125
102437,1691.108642578125
102438,1688.6781005859375
102439,1776.2265625
102440,1925.5084228515625
102441,2021.97412109375
102442,2116.432373046875
102443,2225.297119140625
102444,2359.96142578125
102445,2416.74365234375
102446,2485.400146484375
102447,2523.59326171875
102448,2514.485595703125
102449,2511.99755859375
102450,2511.99755859375
102451,2455.5703125
102452,2429.90283203125
102453,2393.07373046875
102454,2378.970458984375
102455,2400.24462890625
102456,2220.51904296875
102457,2016.7677001953125
102458,1864.6351318359375
102459,1787.1309814453125
102460,1713.560302734375
102461,1702.1492919921875
102462,1716.637451171875
102463,1823.19091796875
102464,1958.98486328125
102465,2087.346435546875
102466,2166.179443359375
102467,2216.66845703125
102468,2325.703857421875
102469,2381.14306640625
102470,2432.916015625
102471,2442.507080078125
102472,2433.765869140625
102473,2424.790771484375
102474,2379.800048828125
102475,2365.67822265625
102476,2365.67822265625
102477,2308.709228515625
102478,2284.303955078125
102479,2328.05224609375
102480,2224.61083984375
102481,1997.9815673828125
102482,1827.9345703125
102483,1767.26806640625
102484,1750.3909912109375
102485,1743.6143798828125
102486,1748.6502685546875
102487,1772.8748779296875
102488,1837.773681640625
102489,1930.680419921875
102490,2027.1072998046875
102491,2143.657470703125
102492,2232.755859375
102493,2254.3330078125
102494,2293.697265625
102495,2316.634765625
102496,2314.24658203125
102497,2307.749755859375
102498,2315.2548828125
102499,2313.150634765625
102500,2280.1396484375
102501,2256.138916015625
102502,2257.81298828125
102503,2236.38427734375
102504,2181.072509765625
102505,1932.8616943359375
102506,1744.899658203125
102507,1683.622314453125
102508,1633.8963623046875
102509,1618.9041748046875
102510,1636.744384765625
102511,1637.7783203125
102512,1649.586669921875
102513,1733.30908203125
102514,1817.796630859375
102515,1939.6124267578125
102516,2044.9775390625
102517,2111.5654296875
102518,2153.196044921875
102519,2180.84423828125
102520,2191.367919921875
102521,2191.367919921875
102522,2201.045166015625
102523,2219.517822265625
102524,2190.218505859375
102525,2179.320556640625
102526,2165.7060546875
102527,2160.28662109375
102528,2078.763427734375
102529,1897.4593505859375
102530,1752.661865234375
102531,1696.063232421875
102532,1630.780517578125
102533,1584.06884765625
102534,1587.1907958984375
102535,1649.98828125
102536,1695.78662109375
102537,1768.3079833984375
102538,1826.5404052734375
102539,1884.025390625
102540,1980.465087890625
102541,2074.525634765625
102542,2129.833740234375
102543,2149.006103515625
102544,2177.44287109375
102545,2224.582763671875
102546,2263.306884765625
102547,2317.28369140625
102548,2321.62451171875
102549,2270.571533203125
102550,2251.125732421875
102551,2270.03271484375
102552,2150.385986328125
102553,2049.760009765625
102554,1890.679443359375
102555,1803.8707275390625
102556,1716.493408203125
102557,1686.91259765625
102558,1709.403564453125
102559,1830.537841796875
102560,1937.981689453125
102561,2046.04833984375
102562,2158.061767578125
102563,2283.13525390625
102564,2393.983154296875
102565,2505.082763671875
102566,2538.75732421875
102567,2554.953125
102568,2559.939453125
102569,2559.962646484375
102570,2563.669677734375
102571,2566.004638671875
102572,2568.4609375
102573,2557.342041015625
102574,2536.843994140625
102575,2544.581787109375
102576,2396.953125
102577,2173.21337890625
102578,1991.021728515625
102579,1909.9429931640625
102580,1794.88720703125
102581,1746.150634765625
102582,1760.06494140625
102583,1885.290771484375
102584,1996.8931884765625
102585,2097.676025390625
102586,2209.629638671875
102587,2336.688232421875
102588,2431.483154296875
102589,2513.655029296875
102590,2588.21142578125
102591,2653.9599609375
102592,2653.9599609375
102593,2666.996826171875
102594,2666.996826171875
102595,2667.0859375
102596,2649.9580078125
102597,2600.49755859375
102598,2546.590576171875
102599,2539.9111328125
102600,2426.925048828125
102601,2173.46533203125
102602,2018.1978759765625
102603,1919.759033203125
102604,1810.984375
102605,1761.216064453125
102606,1755.983642578125
102607,1855.03466796875
102608,1978.0875244140625
102609,2047.899169921875
102610,2166.6552734375
102611,2230.875732421875
102612,2350.677978515625
102613,2426.0107421875
102614,2475.307861328125
102615,2514.7724609375
102616,2523.359130859375
102617,2513.80859375
102618,2513.80859375
102619,2513.2861328125
102620,2449.579833984375
102621,2443.15283203125
102622,2437.547607421875
102623,2423.963623046875
102624,2248.020751953125
102625,2014.4278564453125
102626,1899.7073974609375
102627,1786.429931640625
102628,1674.3057861328125
102629,1660.5869140625
102630,1690.9635009765625
102631,1799.1351318359375
102632,1959.5126953125
102633,2055.8779296875
102634,2204.61669921875
102635,2270.044921875
102636,2369.97265625
102637,2422.60546875
102638,2477.078125
102639,2482.013671875
102640,2495.8564453125
102641,2514.6298828125
102642,2514.6298828125
102643,2504.999755859375
102644,2452.657470703125
102645,2451.4365234375
102646,2426.77392578125
102647,2412.081787109375
102648,2227.291748046875
102649,1996.0570068359375
102650,1886.6572265625
102651,1748.189697265625
102652,1731.957763671875
102653,1730.806640625
102654,1739.8834228515625
102655,1787.78173828125
102656,1869.250244140625
102657,1923.2890625
102658,2036.81640625
102659,2123.642578125
102660,2230.93603515625
102661,2356.190185546875
102662,2383.38720703125
102663,2411.878173828125
102664,2431.259765625
102665,2435.058349609375
102666,2440.579345703125
102667,2443.068603515625
102668,2440.99072265625
102669,2382.670166015625
102670,2333.092041015625
102671,2319.47900390625
102672,2183.4921875
102673,1914.6070556640625
102674,1762.6279296875
102675,1645.7298583984375
102676,1625.224609375
102677,1632.5428466796875
102678,1627.7071533203125
102679,1636.6207275390625
102680,1655.8494873046875
102681,1668.256103515625
102682,1793.7880859375
102683,1897.42431640625
102684,1998.4278564453125
102685,2074.5849609375
102686,2170.664794921875
102687,2174.783935546875
102688,2198.39013671875
102689,2208.681640625
102690,2222.7685546875
102691,2202.3681640625
102692,2166.021728515625
102693,2151.396240234375
102694,2121.47119140625
102695,2120.36865234375
102696,2024.0286865234375
102697,1865.239990234375
102698,1751.0960693359375
102699,1639.2349853515625
102700,1588.5235595703125
102701,1544.9161376953125
102702,1527.4241943359375
102703,1590.4742431640625
102704,1633.717529296875
102705,1747.766845703125
102706,1859.521240234375
102707,1946.14697265625
102708,2041.3941650390625
102709,2112.843994140625
102710,2192.7578125
102711,2265.935791015625
102712,2265.693115234375
102713,2270.86328125
102714,2332.447021484375
102715,2338.1435546875
102716,2326.74951171875
102717,2291.972412109375
102718,2267.447021484375
102719,2276.99365234375
102720,2150.578857421875
102721,2038.2138671875
102722,1918.171142578125
102723,1832.7666015625
102724,1722.230224609375
102725,1688.211669921875
102726,1707.2142333984375
102727,1821.8704833984375
102728,1942.7933349609375
102729,2033.4288330078125
102730,2171.491943359375
102731,2270.8125
102732,2396.015380859375
102733,2468.15869140625
102734,2584.260986328125
102735,2594.032958984375
102736,2600.558837890625
102737,2600.558837890625
102738,2600.528076171875
102739,2608.614990234375
102740,2609.787841796875
102741,2563.43994140625
102742,2549.996337890625
102743,2531.3828125
102744,2409.255126953125
102745,2124.372802734375
102746,1991.4071044921875
102747,1877.5430908203125
102748,1768.90625
102749,1706.924072265625
102750,1721.306396484375
102751,1820.2071533203125
102752,1957.03759765625
102753,2058.509521484375
102754,2173.32568359375
102755,2342.791259765625
102756,2405.544677734375
102757,2480.232177734375
102758,2565.61328125
102759,2588.233642578125
102760,2588.233642578125
102761,2584.8701171875
102762,2583.02099609375
102763,2547.51611328125
102764,2543.406982421875
102765,2520.325927734375
102766,2499.833251953125
102767,2492.72900390625
102768,2323.194580078125
102769,2094.933349609375
102770,1961.3963623046875
102771,1887.298583984375
102772,1755.814453125
102773,1724.0635986328125
102774,1732.3919677734375
102775,1844.4140625
102776,1962.753173828125
102777,2053.78662109375
102778,2172.128662109375
102779,2279.815673828125
102780,2361.703369140625
102781,2453.80224609375
102782,2509.5166015625
102783,2552.576416015625
102784,2556.868408203125
102785,2577.682373046875
102786,2576.745361328125
102787,2564.91259765625
102788,2583.9111328125
102789,2572.29736328125
102790,2505.594482421875
102791,2513.61181640625
102792,2360.600830078125
102793,2129.846923828125
102794,2014.9320068359375
102795,1913.909912109375
102796,1782.636962890625
102797,1762.150634765625
102798,1778.968994140625
102799,1897.44140625
102800,1999.39404296875
102801,2130.874267578125
102802,2231.4814453125
102803,2363.5634765625
102804,2454.232177734375
102805,2541.853515625
102806,2616.706298828125
102807,2626.8681640625
102808,2643.28564453125
102809,2643.28564453125
102810,2641.8564453125
102811,2612.3427734375
102812,2609.733642578125
102813,2555.3759765625
102814,2552.38232421875
102815,2538.75146484375
102816,2427.152099609375
102817,2194.58740234375
102818,2035.01416015625
102819,1951.6495361328125
102820,1852.07958984375
102821,1801.9935302734375
102822,1798.724609375
102823,1911.0582275390625
102824,1965.799560546875
102825,2070.861572265625
102826,2222.697998046875
102827,2360.104736328125
102828,2446.111328125
102829,2535.353271484375
102830,2590.979736328125
102831,2621.668212890625
102832,2638.0087890625
102833,2661.985107421875
102834,2661.345947265625
102835,2661.84228515625
102836,2661.84228515625
102837,2625.72900390625
102838,2615.7236328125
102839,2592.193115234375
102840,2493.525146484375
102841,2273.00048828125
102842,2065.342529296875
102843,1872.5
102844,1787.840087890625
102845,1745.7208251953125
102846,1699.84619140625
102847,1746.92431640625
102848,1763.3524169921875
102849,1869.9095458984375
102850,2014.310546875
102851,2159.93359375
102852,2297.876953125
102853,2354.47900390625
102854,2406.25390625
102855,2429.489990234375
102856,2410.138916015625
102857,2450.7431640625
102858,2458.399658203125
102859,2454.5068359375
102860,2448.84716796875
102861,2427.218505859375
102862,2407.677978515625
102863,2361.275146484375
102864,2335.162841796875
102865,2115.08056640625
102866,1919.9205322265625
102867,1782.1353759765625
102868,1671.118896484375
102869,1634.9622802734375
102870,1620.1944580078125
102871,1661.87255859375
102872,1726.1959228515625
102873,1827.1729736328125
102874,1937.663818359375
102875,2051.8447265625
102876,2173.52197265625
102877,2289.3544921875
102878,2327.09765625
102879,2336.3466796875
102880,2357.683837890625
102881,2361.296630859375
102882,2397.24169921875
102883,2425.65283203125
102884,2422.000732421875
102885,2384.376953125
102886,2352.565185546875
102887,2324.45263671875
102888,2229.326904296875
102889,2130.751220703125
102890,1980.9876708984375
102891,1894.607666015625
102892,1785.0281982421875
102893,1736.3419189453125
102894,1759.9849853515625
102895,1894.1429443359375
102896,1960.425537109375
102897,2104.213623046875
102898,2249.873779296875
102899,2348.08984375
102900,2454.020263671875
102901,2511.421142578125
102902,2533.48095703125
102903,2547.10888671875
102904,2534.5126953125
102905,2534.5126953125
102906,2534.5126953125
102907,2542.56884765625
102908,2550.174072265625
102909,2526.6767578125
102910,2545.20068359375
102911,2520.06005859375
102912,2411.827392578125
102913,2258.4013671875
102914,2071.332763671875
102915,1948.715576171875
102916,1872.1422119140625
102917,1791.4954833984375
102918,1788.1317138671875
102919,1904.3626708984375
102920,1989.0401611328125
102921,2106.797607421875
102922,2286.387451171875
102923,2333.31591796875
102924,2421.49365234375
102925,2505.66015625
102926,2541.29248046875
102927,2574.70166015625
102928,2574.70166015625
102929,2574.70166015625
102930,2599.887939453125
102931,2599.365478515625
102932,2596.716796875
102933,2560.745849609375
102934,2547.514404296875
102935,2516.275634765625
102936,2370.0009765625
102937,2153.619140625
102938,1967.8575439453125
102939,1865.3228759765625
102940,1759.55810546875
102941,1728.4951171875
102942,1736.4644775390625
102943,1824.0511474609375
102944,1928.1470947265625
102945,2037.847900390625
102946,2159.270263671875
102947,2253.769287109375
102948,2333.72314453125
102949,2407.8779296875
102950,2476.111328125
102951,2494.615966796875
102952,2523.3740234375
102953,2523.3740234375
102954,2540.455078125
102955,2539.9326171875
102956,2524.209228515625
102957,2523.62744140625
102958,2517.027587890625
102959,2488.552001953125
102960,2397.088134765625
102961,2107.321044921875
102962,1944.3095703125
102963,1811.17529296875
102964,1722.4451904296875
102965,1691.4754638671875
102966,1701.98193359375
102967,1812.2447509765625
102968,1935.6370849609375
102969,2061.531005859375
102970,2195.939208984375
102971,2342.9169921875
102972,2420.619384765625
102973,2502.5703125
102974,2604.111328125
102975,2608.38330078125
102976,2603.3564453125
102977,2603.3564453125
102978,2601.998779296875
102979,2608.240966796875
102980,2610.206787109375
102981,2571.690673828125
102982,2561.416748046875
102983,2511.70947265625
102984,2462.03662109375
102985,2214.2509765625
102986,1990.7196044921875
102987,1880.0543212890625
102988,1801.9049072265625
102989,1761.5521240234375
102990,1749.8023681640625
102991,1811.024169921875
102992,1866.386962890625
102993,2002.2252197265625
102994,2153.857666015625
102995,2322.42236328125
102996,2426.858642578125
102997,2479.250732421875
102998,2529.087646484375
102999,2540.85693359375
103000,2540.55078125
103001,2598.421630859375
103002,2598.421630859375
103003,2594.805419921875
103004,2540.55078125
103005,2519.12109375
103006,2501.255126953125
103007,2440.786865234375
103008,2300.848876953125
103009,2063.256591796875
103010,1870.4200439453125
103011,1756.881103515625
103012,1660.0118408203125
103013,1626.5126953125
103014,1628.6864013671875
103015,1632.79150390625
103016,1638.1119384765625
103017,1691.7425537109375
103018,1838.1251220703125
103019,1937.0384521484375
103020,2112.75732421875
103021,2185.37109375
103022,2264.0927734375
103023,2312.05908203125
103024,2316.231201171875
103025,2285.120849609375
103026,2295.496826171875
103027,2325.330810546875
103028,2316.0791015625
103029,2287.570068359375
103030,2195.2451171875
103031,2127.91162109375
103032,2072.22021484375
103033,1840.4320068359375
103034,1677.3072509765625
103035,1602.5269775390625
103036,1504.0350341796875
103037,1440.6075439453125
103038,1415.9403076171875
103039,1485.2884521484375
103040,1521.65771484375
103041,1598.0750732421875
103042,1733.1448974609375
103043,1867.4652099609375
103044,1937.2408447265625
103045,2031.397216796875
103046,2104.69091796875
103047,2175.59375
103048,2189.14111328125
103049,2242.221923828125
103050,2295.276123046875
103051,2330.62158203125
103052,2327.23388671875
103053,2306.146240234375
103054,2283.5361328125
103055,2249.023193359375
103056,2120.5517578125
103057,1976.2763671875
103058,1857.9835205078125
103059,1762.5816650390625
103060,1657.1575927734375
103061,1612.0992431640625
103062,1600.9775390625
103063,1701.01416015625
103064,1796.3470458984375
103065,1896.0760498046875
103066,2035.420166015625
103067,2176.283203125
103068,2280.545654296875
103069,2390.44873046875
103070,2498.1943359375
103071,2513.6171875
103072,2528.848388671875
103073,2529.642578125
103074,2529.61181640625
103075,2531.61962890625
103076,2495.049560546875
103077,2455.61083984375
103078,2433.6630859375
103079,2401.50927734375
103080,2243.952392578125
103081,2017.3692626953125
103082,1863.4427490234375
103083,1770.629150390625
103084,1684.6126708984375
103085,1615.39404296875
103086,1623.876708984375
103087,1716.5006103515625
103088,1820.5234375
103089,1911.0843505859375
103090,1997.140869140625
103091,2114.26806640625
103092,2321.53466796875
103093,2422.7509765625
103094,2468.904052734375
103095,2561.141357421875
103096,2566.741455078125
103097,2569.9384765625
103098,2582.752685546875
103099,2564.58740234375
103100,2543.66259765625
103101,2494.64453125
103102,2437.57666015625
103103,2388.497314453125
103104,2290.298583984375
103105,2056.76123046875
103106,1933.0469970703125
103107,1829.0936279296875
103108,1758.1236572265625
103109,1705.998046875
103110,1706.002197265625
103111,1757.287109375
103112,1809.9195556640625
103113,1930.6514892578125
103114,2014.1717529296875
103115,2099.127685546875
103116,2209.357666015625
103117,2362.720458984375
103118,2482.514404296875
103119,2531.556640625
103120,2540.731689453125
103121,2542.812744140625
103122,2521.431640625
103123,2505.37451171875
103124,2470.72216796875
103125,2426.2080078125
103126,2405.18603515625
103127,2351.122314453125
103128,2233.197509765625
103129,2012.668701171875
103130,1897.6868896484375
103131,1791.120361328125
103132,1735.1287841796875
103133,1746.2982177734375
103134,1748.173828125
103135,1756.8704833984375
103136,1767.9078369140625
103137,1851.423095703125
103138,1990.0762939453125
103139,2042.78369140625
103140,2156.85595703125
103141,2277.721923828125
103142,2314.80517578125
103143,2427.349365234375
103144,2433.998046875
103145,2419.86376953125
103146,2428.07568359375
103147,2427.324462890625
103148,2428.29931640625
103149,2367.660888671875
103150,2291.523681640625
103151,2258.9853515625
103152,2141.31640625
103153,1964.1397705078125
103154,1879.0870361328125
103155,1813.2220458984375
103156,1718.4068603515625
103157,1679.3177490234375
103158,1696.594482421875
103159,1766.6749267578125
103160,1841.0760498046875
103161,1879.7730712890625
103162,2000.4677734375
103163,2088.310302734375
103164,2190.9833984375
103165,2298.223876953125
103166,2410.40625
103167,2438.6533203125
103168,2422.76171875
103169,2436.7099609375
103170,2436.015625
103171,2435.83349609375
103172,2426.745361328125
103173,2390.3525390625
103174,2366.391357421875
103175,2313.97705078125
103176,2242.8486328125
103177,2028.646728515625
103178,1879.6395263671875
103179,1738.099365234375
103180,1634.37353515625
103181,1586.5391845703125
103182,1612.9110107421875
103183,1613.9647216796875
103184,1628.501708984375
103185,1674.2200927734375
103186,1826.2784423828125
103187,1915.7869873046875
103188,2081.341552734375
103189,2141.015869140625
103190,2177.614013671875
103191,2212.771728515625
103192,2226.4033203125
103193,2200.04443359375
103194,2233.979736328125
103195,2214.7998046875
103196,2205.4814453125
103197,2228.731689453125
103198,2179.658203125
103199,2133.912353515625
103200,2112.197021484375
103201,1943.3638916015625
103202,1854.8671875
103203,1768.773681640625
103204,1713.4168701171875
103205,1661.594482421875
103206,1639.777587890625
103207,1660.99853515625
103208,1688.692138671875
103209,1797.4197998046875
103210,1894.01123046875
103211,1947.6575927734375
103212,2036.1549072265625
103213,2086.407958984375
103214,2124.5146484375
103215,2141.16357421875
103216,2143.283935546875
103217,2178.299072265625
103218,2208.664306640625
103219,2237.30419921875
103220,2241.64501953125
103221,2232.48095703125
103222,2240.79736328125
103223,2248.612060546875
103224,2163.564697265625
103225,2088.693359375
103226,1966.7476806640625
103227,1914.96337890625
103228,1839.3035888671875
103229,1804.8984375
103230,1806.17626953125
103231,1870.572509765625
103232,1942.428955078125
103233,2039.7041015625
103234,2193.3798828125
103235,2250.81884765625
103236,2417.70263671875
103237,2477.996826171875
103238,2535.73779296875
103239,2591.80078125
103240,2597.1669921875
103241,2597.1669921875
103242,2597.1669921875
103243,2593.50244140625
103244,2587.6455078125
103245,2576.255126953125
103246,2544.82470703125
103247,2480.7509765625
103248,2410.759765625
103249,2187.955810546875
103250,1973.7822265625
103251,1909.257568359375
103252,1813.248046875
103253,1753.1893310546875
103254,1757.9049072265625
103255,1842.6697998046875
103256,1955.2149658203125
103257,2054.322265625
103258,2183.162109375
103259,2302.317138671875
103260,2431.712158203125
103261,2481.021728515625
103262,2608.1005859375
103263,2622.295166015625
103264,2622.508056640625
103265,2610.461181640625
103266,2620.53125
103267,2618.722900390625
103268,2604.81689453125
103269,2608.783447265625
103270,2540.81591796875
103271,2536.199462890625
103272,2403.432373046875
103273,2143.35986328125
103274,1964.2342529296875
103275,1874.690185546875
103276,1778.294677734375
103277,1726.355224609375
103278,1725.27392578125
103279,1797.878662109375
103280,1914.07568359375
103281,1993.846435546875
103282,2109.508056640625
103283,2253.5029296875
103284,2395.600830078125
103285,2499.240966796875
103286,2587.2431640625
103287,2643.042236328125
103288,2650.525634765625
103289,2652.67333984375
103290,2652.67333984375
103291,2652.15087890625
103292,2647.183349609375
103293,2654.3876953125
103294,2577.048583984375
103295,2543.396240234375
103296,2449.9375
103297,2156.84521484375
103298,1983.4071044921875
103299,1892.072265625
103300,1795.5048828125
103301,1738.0174560546875
103302,1763.3907470703125
103303,1857.5213623046875
103304,1983.49462890625
103305,2083.1552734375
103306,2215.617431640625
103307,2299.151611328125
103308,2408.4365234375
103309,2521.573974609375
103310,2629.7001953125
103311,2646.332275390625
103312,2632.251708984375
103313,2631.501708984375
103314,2631.52490234375
103315,2630.979248046875
103316,2631.065673828125
103317,2618.349365234375
103318,2583.312255859375
103319,2555.101806640625
103320,2430.285400390625
103321,2143.686767578125
103322,1957.3818359375
103323,1873.4781494140625
103324,1743.785888671875
103325,1699.220947265625
103326,1713.6434326171875
103327,1786.393798828125
103328,1860.06103515625
103329,1986.9815673828125
103330,2124.65185546875
103331,2264.937744140625
103332,2396.94287109375
103333,2547.849609375
103334,2621.199951171875
103335,2629.452392578125
103336,2649.4853515625
103337,2649.585205078125
103338,2649.73486328125
103339,2649.502685546875
103340,2628.045654296875
103341,2608.352783203125
103342,2617.782470703125
103343,2568.26708984375
103344,2426.381103515625
103345,2229.212890625
103346,2002.453369140625
103347,1831.1405029296875
103348,1768.5316162109375
103349,1690.51904296875
103350,1679.7437744140625
103351,1692.1309814453125
103352,1715.6588134765625
103353,1830.2974853515625
103354,1982.5546875
103355,2138.5341796875
103356,2239.85205078125
103357,2341.7744140625
103358,2383.9453125
103359,2406.295654296875
103360,2408.233642578125
103361,2412.621337890625
103362,2412.621337890625
103363,2412.621337890625
103364,2405.05322265625
103365,2403.832275390625
103366,2363.63037109375
103367,2308.774658203125
103368,2252.98291015625
103369,2017.6751708984375
103370,1811.9141845703125
103371,1691.23388671875
103372,1621.3392333984375
103373,1590.5006103515625
103374,1555.2769775390625
103375,1615.118408203125
103376,1640.194091796875
103377,1780.9715576171875
103378,1884.5518798828125
103379,1974.6595458984375
103380,2106.824951171875
103381,2211.17041015625
103382,2335.84912109375
103383,2346.326171875
103384,2342.008544921875
103385,2366.8310546875
103386,2401.5625
103387,2459.959716796875
103388,2426.01953125
103389,2423.068603515625
103390,2436.119384765625
103391,2403.738525390625
103392,2241.583251953125
103393,2104.231689453125
103394,1982.7095947265625
103395,1840.5845947265625
103396,1767.1533203125
103397,1730.8433837890625
103398,1722.578125
103399,1826.4339599609375
103400,1909.5982666015625
103401,2055.112548828125
103402,2192.96728515625
103403,2349.453369140625
103404,2423.189208984375
103405,2583.932861328125
103406,2632.16796875
103407,2626.239501953125
103408,2607.6279296875
103409,2615.594970703125
103410,2603.9091796875
103411,2618.058837890625
103412,2617.755126953125
103413,2616.789306640625
103414,2613.392822265625
103415,2571.99853515625
103416,2441.99365234375
103417,2213.495361328125
103418,2048.662353515625
103419,1930.3062744140625
103420,1829.1591796875
103421,1790.1351318359375
103422,1778.040283203125
103423,1885.700927734375
103424,1983.29150390625
103425,2116.7470703125
103426,2220.224609375
103427,2315.76611328125
103428,2436.515380859375
103429,2505.76123046875
103430,2605.263671875
103431,2636.923583984375
103432,2636.923583984375
103433,2647.467041015625
103434,2652.94580078125
103435,2649.755615234375
103436,2636.401123046875
103437,2653.739990234375
103438,2620.4736328125
